"SourceFile","identifiant","type_formation","filiere","date_diplome"
"4","1889078740237230","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2018
"4","1776170062868870","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1793841854828630","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1789312776613130","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2018
"4","1783483686627520","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2018
"4","1782326405841550","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018
"4","1776242171172240","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1789582942003070","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018
"4","1789420285265510","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1775955960243890","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018
"4","1867918358786770","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1789312825528340","Sous contrat de professionalisation","Informatique et Gestion (IG)",2018
"4","1777070169573770","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2018
"4","1793993171979750","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018
"4","1782588592603190","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2019
"4","1889138756991850","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018
"4","1775574132888890","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1794970940624460","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2019
"4","1789412422555800","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1775574138224740","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018
"4","1789420509162880","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"4","1793786712145760","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018
"4","1788460157406210","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018
"4","1766809397136680","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2018
"4","1776019526187560","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1889637802926240","Sous contrat de professionalisation","Matériaux (MAT)",2020
"4","1866816318742650","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"4","1888516386797580","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2019
"4","1767472964563190","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"4","1782917360433220","Formation initiale (hors apprentissage)","Matériaux (MAT)",2019
"4","1867772697737120","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1789312612262240","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1788520557411990","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"4","1775263890832440","Formation initiale (hors apprentissage)","Matériaux (MAT)",2019
"4","1783049745597310","Formation initiale (hors apprentissage)","Matériaux (MAT)",2019
"4","1788522822411880","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2020
"4","1798760358169430","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018
"4","1794680969713160","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1776106941550150","Formation initiale (hors apprentissage)","Matériaux (MAT)",2019
"4","1788460214031210","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1783100971583700","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"4","1857534014892390","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2020
"4","1767270430761410","Formation initiale (hors apprentissage)","Matériaux (MAT)",2019
"4","1782464424713140","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"4","1889078500658790","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1782850372089610","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"4","1783045952756530","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"4","1788523094979770","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"4","1775263739634360","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2019
"4","1782781863093270","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2019
"4","1783551729336410","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2019
"4","1794332474084770","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2019
"4","1813820724604160","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019
"4","1783863356840830","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"4","1767362688988250","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2020
"4","1776693137616810","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2020
"4","1857617044266120","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"4","1769007890066910","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2020
"4","1782336125656380","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2018
"4","1788692303756160","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2018
"4","1782981677786420","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2018
"4","1883483808591720","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"4","1768183682286130","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018
"4","1767197556980530","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1857534014208740","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1782462477656350","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1875637087387480","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1789312776014120","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018
"4","1776166903795880","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1789583000484530","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"4","1788971386150700","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2018
"4","1775878982531750","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2018
"4","1906660969671130","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1775265432851260","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"4","1783049746148770","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2019
"4","1783492828241480","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1875368405456770","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2019
"4","1794332417128900","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1783100980576070","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019
"4","1806657332370250","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2020
"4","1788460155174270","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"4","1782457986591270","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1789471843872410","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"4","1889086300780280","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019
"4","1794680868627280","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"4","1767838795874690","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2020
"4","1768183769929160","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"4","1889798503259340","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019
"4","1776700489584950","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"4","1776106875170330","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"4","1767828041541670","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019
"4","1868183009217370","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1788801023024300","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2018
"4","1794190717449370","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"4","1810641383272840","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019
"4","1875570063107940","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1783106099598170","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1788405114733970","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1882337742668140","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1857533979692220","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1788409645804190","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1788855334679300","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1783429203552210","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1768549870441810","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1783101102983360","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"4","1894775548461870","Formation initiale (hors apprentissage)","Matériaux (MAT)",2019
"4","1776170003449250","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"4","1789034148419490","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1776551933190300","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"4","1783483875824090","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"4","1782336321386440","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"4","1775643742622870","Sous contrat de professionalisation","Matériaux (MAT)",2020
"4","1782333641136930","Formation initiale (hors apprentissage)","Matériaux (MAT)",2019
"4","1789139067979590","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"4","1775413866007720","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"4","1789312825527950","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"4","1767833324843730","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1788410903105770","Formation initiale (hors apprentissage)","Matériaux (MAT)",2019
"4","1782520524460350","Formation initiale (hors apprentissage)","Matériaux (MAT)",2019
"4","1788692298639800","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2020
"4","1775263748033210","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"4","1783101170208130","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2018
"4","1794775598358830","Formation initiale (hors apprentissage)","Matériaux (MAT)",2019
"4","1794775705156350","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"4","1768183587378060","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"4","1813820724920010","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
