Date,Genre,identifiant,nationalite_francaise,nationalite,annee_obtention_diplome,type_formation,filiere,situation_actuelle, tes-vous ‡ la recherche d un emploi depuis la sortie de l Ècole ? ,Depuis combien de mois Ítes-vous en recherche d emploi ? ,difficultés_recherche,autre_activite,statut_emploi,Avez-vous un statut de :,nature_contrat,duree_CDD,localisation_emploi,region_premier_emploi,pays_emploi,temps_partiel,temps_partiel_voulu,mois_emploi_occupe,nom_entreprise,taille_entreprise,appartient_groupe,nom_groupe,fonction_principale,intitule_poste,statut_cadre,secteur_activite_entreprise,domaine_entreprise,domaine_divers,langage_info,Vos activitÈs actuelles font appel ‡ vos compÈtences en,energie_renouvelable,salaire_annuel_brute_hors_prime,prime,salaire_annuel_avec_prime,responsabilite_hierarchie,responsabilite_budget,responsabilite_equipe,responsabilite_projet,fonction_international,langue_francais,langue_anglais,temps_trouve_emploi,moyen_trouver_emploi,critere_choix_emploi,emploi_niveau_qualification,emploi_formation,satisfaction_emploi,condition_travail,relation_collegues,niveau_remuneration,niveau_autonomie,jugement_localisation,Vous recherchez un autre emploi?,raisons_recherche_emploi,entreprise_developpement_durable,mission_developpement_durable,situation_sortie_polytech,refus_emploi,Concours prÈparÈ(s).1,DurÈe du contrat de volontariat (en mois).1,Pays ou territoire du volontariat.1,Nom et coordonnÈes de l entreprise partenaire.1,Le laboratoire est-il localisÈ?.1,RÈgion de localisation du laboratoire.1,Pays de localisation du laboratoire?.1,Lequel ou lesquels?.1,Le site web s il existe?.1,temps_trouve_premier_emploi,post_premier_emploi,nature_contrat_premier_emploi,Quelle fut la durÈe de votre CDD? ,condition_fin_premier_contrat,intitule_premier_emploi,localisation_premier_emploi,Dans quelle rÈgion?.1,pays_premier_emploi,nom_entreprise_premier_emploi,"Adresse ( numero, rue, avenue..)de l entreprise.1",Code postal de l entreprise.1,Commune de l entreprise.1,taille_entreprise_premier_emploi,premiere_entreprise_groupe,Lequel?.1,secteur_premiere_entreprise,anciennete_premier_emploi,status_cadre_premier_emploi,temps_partiel_premier_emploi,moyen_trouver_premier_emploi,critere_choix_premier_emploi,remuneration_annuelle_brute_hors_prime_premier_emploi,prime_premier_emploi,remuneration_annuelle_brute_avec_prime_premier_emploi,Les ÈlÈments suivants vous semblent-ils avoir jouÈ un rÙle dans votre recrutement sur ce 1er emploi? - Stage de 4Ëme annÈe,satisfaction_premier_emploi,satisfaction_formation,ig_avantage_double_competence,ig_membre_reseau,projet_evolution_carriere,recommandation_polytech
30/01/2020 10:02,Homme,1782332205420030,Oui,,2019,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDD (contrat de travail ‡ durÈe dÈterminÈe),12.0,En France,Occitanie,,Non,,12.0,EGIS Eau,250 ‡  4 999 salariÈ(e)s ,Oui,EGIS,Etudes - Conseil et expertise (autre qu'informatique),ChargÈ d'Ètudes,Oui,Autres secteurs ,,,,IngÈnierie / Ecologie|Hydraulique / Hydrologie,,31000.0,Oui,31000.0,NON,NON,NON,OUI,Non,Quotidiennement,Rarement (quelques fois par mois),,RÈseaux des anciens /association des anciens (polytech Connect),Le lieu gÈographique ,oui,oui,5.0,4.0,5.0,4.0,4.0,5.0,Non,,PlutÙt d'accord,PlutÙt d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,Oui
31/01/2020 10:41,Homme,1875605286213910,Oui,,2017,Formation initiale (hors apprentissage),MÈcanique et Interactions (MI),En thËse,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui
30/01/2020 18:21,Homme,1783049681433970,Oui,,2019,Formation initiale (hors apprentissage),MatÈriaux (MAT),En thËse,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
30/01/2020 18:26,Femme,1789359239744150,Oui,,2018,Formation initiale (hors apprentissage),MatÈriaux (MAT),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Occitanie,,Non,,9.0,Ratier Figeac - Collins Aerospace ,250 ‡  4 999 salariÈ(e)s ,Oui,Collins Aerospace,"Recherche-dÈveloppement, Ètudes scientifiques et techniques (autre qu'informatique)",Ingenieur QualitÈ Qualification et expertise ,Oui,"Industrie automobile, aÈronautique, navale, ferroviaire",Transport,,,,,31000.0,Oui,32500.0,NON,NON,NON,OUI,Oui,Quotidiennement,Souvent (plusieurs heures par semaine),,Candidature spontannÈe,Le contenu de la mission / poste proposÈ,oui,oui,5.0,4.0,5.0,3.0,5.0,5.0,Non,,PlutÙt d'accord,PlutÙt en dÈsaccord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,"Pour l'instant, gagner de l'experience Sur mon poste ",Oui
30/01/2020 18:24,Femme,1889582691729050,Non,BrÈsilienne,2019,Formation initiale (hors apprentissage),MatÈriaux (MAT),En poursuite d'Ètudes (hors thËse),,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poursuite d'Ètudes (hors thËse),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,Oui
30/01/2020 18:31,Femme,1776615819557700,Oui,,2018,Sous contrat de professionalisation,MatÈriaux (MAT),En recherche emploi,Non,2.0,DÈmarches administratives|Attente de mon permis de travail aux …tats Unis,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,activitÈ professionnelle,,,,,,,,,,,Emploi trouvÈ avant l'obtention de votre diplÙme,SalariÈ(e) du secteur privÈ (y compris structure associative),CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,"DÈmission, sans autre proposition de contrat",Product manager,A l'Ètranger,,Espagne,HP,1-21 cami de can graells ,8174,Sang cugat del valles ,5 000 salariÈ(e)s ou plus,Oui,HP,Industrie des technologies de l'Information et de la Communication (TIC),14.0,Oui,Non,Site Internet spÈcialisÈ dans l'emploi (dont APEC),La notoriÈtÈ de l'entreprise ,29000.0,Non,29000.0,2.0,1.0,4.0,,,,Oui
30/01/2020 18:43,Femme,1793990332182890,Oui,,2018,Formation initiale (hors apprentissage),MatÈriaux (MAT),"En volontariat (VIE, VIA, Volontariat civil..)",,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,Signer un CDI chez Total ou dans une autre entreprise en Belgique,Oui
30/01/2020 18:46,Homme,1782593075378550,Oui,,2017,Formation initiale (hors apprentissage),MatÈriaux (MAT),En activitÈ professionnelle,,,,Non,SalariÈ(e) du secteur public,Agent contractuel,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Normandie,,Non,,28.0,EDF,5 000 salariÈ(e)s ou plus,Non,,Production - Exploitation ,Ingenieur systËme Turbine nuclÈaire ,Oui,"…nergie (Production et distribution d'ÈlectricitÈ, de gaz, de vapeur et d'air conditionnÈ)","Energie, Èlectronique, Èlectrotechnique",,,,,34000.0,Oui,54000.0,OUI,NON,NON,OUI,Non,Quotidiennement,TrËs rarement,,stage de fin d'Ètudes,L'adÈquation avec un projet professionnel ,oui,non,5.0,4.0,5.0,5.0,5.0,3.0,Non,,Tout ‡ fait d'accord,Pas du tout d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,Je souhaite garder un aspect technique pour le moment pour m'orienter plus tard dans la gestion humaine.,Oui
30/01/2020 19:06,Homme,1888462074344500,Oui,,2019,Formation initiale (hors apprentissage),MatÈriaux (MAT),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Nouvelle-Aquitaine,,Non,,1.0,Alten Sud-Ouest,250 ‡  4 999 salariÈ(e)s ,Non,,Production - Exploitation ,Ingenieur d'application,Oui,Autres secteurs ,Divers,Conseil en ingÈnierie,,,,28200.0,Oui,28200.0,NON,NON,NON,NON,Non,Quotidiennement,Jamais,,DÈmarchÈ(e) par un 'chasseur de tÍtes',L'absence d'alternative,oui,non,3.0,4.0,4.0,3.0,2.0,2.0,Non,,PlutÙt d'accord,PlutÙt en dÈsaccord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,"Gagner en expÈrience
 Trouver un travail dans le domaine des matÈriaux en Occitanie",Oui
30/01/2020 20:37,Homme,1867918358786770,Oui,,2018,Formation initiale (hors apprentissage),MatÈriaux (MAT),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,A l'Ètranger,,USA,Non,,12.0,Central Valley ag exports , Moins de 10 salariÈ(e)s ,Non,,Production - Exploitation ,Production manager,Oui,Industrie agroalimentaire ,Divers,Usine de production ,,,,54000.0,Oui,54000.0,OUI,OUI,OUI,OUI,Oui,Quotidiennement,Quotidiennement,,Candidature spontannÈe,L'adÈquation avec un projet professionnel ,oui,non,5.0,4.0,5.0,4.0,5.0,2.0,Non,,PlutÙt d'accord,PlutÙt en dÈsaccord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,Auto entrepreneur ,Oui
30/01/2020 20:38,Femme,1767189251615070,Oui,,2018,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Auvergne-RhÙne-Alpes,,Non,,12.0,Veolia Eau,5 000 salariÈ(e)s ou plus,Oui,Veolia,Etudes - Conseil et expertise (autre qu'informatique),IngÈnieur projets techniques,Oui,"Production et distribution d'eau assainissement, gestion des dÈchets et dÈpollution",,,,IngÈnierie / Ecologie|Traitement / Assainissement|Hydraulique / Hydrologie,,34500.0,Non,34500.0,NON,NON,NON,OUI,Non,Quotidiennement,Rarement (quelques fois par mois),De 3 ‡ moins de 4 mois,DÈmarchÈ(e) par un 'chasseur de tÍtes',Le contenu de la mission / poste proposÈ,oui,oui,4.0,4.0,4.0,5.0,5.0,4.0,Non,,Tout ‡ fait d'accord,Tout ‡ fait d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
30/01/2020 21:26,Femme,1788414696486980,Oui,,2019,Formation initiale (hors apprentissage),MatÈriaux (MAT),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDD (contrat de travail ‡ durÈe dÈterminÈe),6.0,A l'Ètranger,Occitanie,,Non,,2.0,…lÈment Materials Technology,De 50 ‡ 249 salariÈ(e)s ,Non,,Laboratoire d'essai,Test leader,Non,"Autres activitÈs spÈcialisÈes, scientifiques et techniques",Elaboration et caractÈrisation des matÈriaux,,,,,32000.0,Non,32000.0,NON,NON,NON,NON,Non,Quotidiennement,Quotidiennement,De 3 ‡ moins de 4 mois,Site Internet spÈcialisÈ dans l'emploi (dont APEC),L'absence d'alternative,oui,oui,3.0,3.0,4.0,4.0,3.0,4.0,Oui,Contrat actuel CDD,Pas du tout d'accord,Pas du tout d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,CDI,Oui
30/01/2020 22:15,Homme,1768453628111900,Oui,,2018,Formation initiale (hors apprentissage),MatÈriaux (MAT),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Œle-de-France,,Non,,16.0,Cgi,5 000 salariÈ(e)s ou plus,Oui,,Etudes et dÈveloppement en systËmes d'information ,,Oui,Industrie des technologies de l'Information et de la Communication (TIC),,,,,,,,,,,,,,,,Emploi trouvÈ avant l'obtention de votre diplÙme,stage de fin d'Ètudes,,,,3.0,,,,,,Oui,,Tout ‡ fait d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/01/2020 08:45,Femme,1794779475018530,Oui,,2017,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),En activitÈ professionnelle,,,,Oui,SalariÈ(e) du secteur public,Agent contractuel,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Occitanie,,Non,,5.0,CommunautÈ de communes du Clermontais,De 50 ‡ 249 salariÈ(e)s ,Non,,MaÓtrise d'ouvrage ,Responsable des travaux neufs eau potable assainissement,Oui,"Administration d'…tat, CollectivitÈs territoriales, HospitaliËre",,,,IngÈnierie / Ecologie|Traitement / Assainissement|Gestion de projet,,28000.0,Non,30000.0,NON,OUI,NON,OUI,Non,Quotidiennement,TrËs rarement,Moins d'un mois,Site Internet spÈcialisÈ dans l'emploi (dont APEC),Le lieu gÈographique ,oui,oui,5.0,5.0,4.0,4.0,5.0,5.0,Non,,PlutÙt d'accord,PlutÙt d'accord,activitÈ professionnelle,,,,,,,,,,,De 4 ‡ moins de 5 mois,SalariÈ(e) du secteur privÈ (y compris structure associative),CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,"DÈmission, sans autre proposition de contrat",IngÈnieur chargÈ d'Ètude,En France,Occitanie,,Altereo / G2C,,31000,Toulouse,De 50 ‡ 249 salariÈ(e)s ,Oui,Altereo,"Autres activitÈs spÈcialisÈes, scientifiques et techniques",20.0,Oui,Non,"RÈseau social professionnel (ViadÈo, Linkedln)",L'intÈrÍt du travail en lui-mÍme,26400.0,Oui,27000.0,3.0,1.0,4.0,,,,Oui
31/01/2020 10:15,Homme,1776621549469460,Oui,,2019,Formation initiale (hors apprentissage),MatÈriaux (MAT),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDD (contrat de travail ‡ durÈe dÈterminÈe),6.0,En France,Auvergne-RhÙne-Alpes,,Non,,5.0,BASSETTI DATA PROVIDER, Moins de 10 salariÈ(e)s ,Oui,BASSETTI GROUP,Service technique,Chef de projet,Oui,"Autres activitÈs spÈcialisÈes, scientifiques et techniques",Divers,Environnement,,,,28000.0,Oui,29000.0,NON,NON,NON,OUI,Oui,Quotidiennement,Quotidiennement,,stage de fin d'Ètudes,Le lieu gÈographique ,oui,oui,4.0,4.0,5.0,3.0,5.0,5.0,Non,,Tout ‡ fait d'accord,Tout ‡ fait d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,"Le recherche, dans le domaine du recyclage et de la valorisation des matÈriaux, notamment des plastiques.",Oui
31/01/2020 11:00,Homme,1813820751836070,Oui,,2017,Formation initiale (hors apprentissage),MatÈriaux (MAT),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Provence-Alpes-CÙte d'Azur,,Non,,27.0,SOM MÈditÈrranÈe,5 000 salariÈ(e)s ou plus,Oui,Ortec,Etudes - Conseil et expertise (autre qu'informatique),IngÈnieur Etudes Fabrication Soudage,Oui,"SociÈtÈs de conseil ou d'ingÈnieurie, bureaux d'Ètudes indÈpendants","Energie, Èlectronique, Èlectrotechnique",,,,,34000.0,Oui,35500.0,OUI,NON,NON,NON,Oui,Quotidiennement,Souvent (plusieurs heures par semaine),,Sites Internet d'entreprises,Le contenu de la mission / poste proposÈ,oui,oui,4.0,5.0,5.0,3.0,4.0,5.0,Non,,Tout ‡ fait d'accord,PlutÙt en dÈsaccord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,passer chargÈ d'affaire => chef de projet,Oui
31/01/2020 10:34,Homme,1793786869547840,Oui,,2018,Formation initiale (hors apprentissage),MÈcanique et Interactions (MI),En thËse,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,"aucune idÈe, le monde bouge plus vite que moi, je tirerai les voiles quand le vents soufflera",Oui
31/01/2020 11:30,Homme,1788692298075560,Oui,,2017,Formation initiale (hors apprentissage),MÈcanique et Interactions (MI),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Auvergne-RhÙne-Alpes,,Non,,24.0,Cabinet ERIC,De 10 ‡ 19 salariÈ(e)s ,Non,,Etudes - Conseil et expertise (autre qu'informatique),IngÈnieur Ètudes,Oui,"Construction, BTP",,,,,,33500.0,Oui,42500.0,NON,OUI,NON,OUI,Non,Quotidiennement,TrËs rarement,,Site Internet spÈcialisÈ dans l'emploi (dont APEC),Le contenu de la mission / poste proposÈ,oui,oui,4.0,4.0,4.0,4.0,4.0,4.0,Non,,PlutÙt d'accord,PlutÙt en dÈsaccord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
31/01/2020 11:31,Homme,1793841847356030,Oui,,2018,Formation initiale (hors apprentissage),MatÈriaux (MAT),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Occitanie,,Non,,12.0,Nereus,De 20 ‡ 49 salariÈ(e)s ,Non,,"Recherche-dÈveloppement, Ètudes scientifiques et techniques (autre qu'informatique)",Chef de projet,Oui,"Autres industries (bois, imprimerie, fabrication, rÈparation et installation de machines et d'Èquipements, ...)",Divers,Bureau d'Ètudes,,,,33000.0,Non,33000.0,NON,NON,NON,OUI,Oui,Quotidiennement,Rarement (quelques fois par mois),De 5 ‡ moins de 6 mois,Forums/confÈrences au sein de l' Ècole,L'adÈquation avec un projet professionnel ,oui,non,4.0,4.0,4.0,3.0,4.0,5.0,Non,,PlutÙt d'accord,PlutÙt d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
31/01/2020 11:31,Homme,1867838330674650,Oui,,2019,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),Sans activitÈ volontairement,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,
31/01/2020 12:31,Homme,1788692292520650,Oui,,2018,Formation initiale (hors apprentissage),MatÈriaux (MAT),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Auvergne-RhÙne-Alpes,,Non,,15.0,ST microelectronics,5 000 salariÈ(e)s ou plus,Non,,"Recherche-dÈveloppement, Ètudes scientifiques et techniques (autre qu'informatique)",IngÈnieur R&D process photolithographie,Oui,MÈtallurgie et fabrication de produits mÈtalliques ‡ l'exception des machines et des Èquipements,"Energie, Èlectronique, Èlectrotechnique",,,,,36000.0,Oui,38000.0,NON,NON,NON,OUI,Non,Quotidiennement,Souvent (plusieurs heures par semaine),,Relations personnelles,Le secteur d'activitÈ de l'entreprise,oui,non,3.0,4.0,5.0,5.0,4.0,2.0,Oui,,Tout ‡ fait d'accord,PlutÙt d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
31/01/2020 12:59,Homme,1789472400623880,Oui,,2017,Formation initiale (hors apprentissage),MatÈriaux (MAT),En activitÈ professionnelle,,,,Non,SalariÈ(e) du secteur public,Agent contractuel,CDD (contrat de travail ‡ durÈe dÈterminÈe),12.0,En France,Occitanie,,Non,,12.0,UniversitÈ de Montpellier,De 50 ‡ 249 salariÈ(e)s ,Non,,Recherche expÈrimentale ,IngÈnieur d'Ètudes en chimie des matÈriaux et systËmes Èlectrochimiques,Non,Recherche-dÈveloppement scientifique,Divers,Fonction publique,,,,20760.0,Non,20760.0,OUI,NON,NON,OUI,Non,Quotidiennement,Quotidiennement,6 mois ou plus,Sites Internet d'entreprises,Le contenu de la mission / poste proposÈ,oui,oui,5.0,5.0,5.0,1.0,5.0,5.0,Non,,PlutÙt d'accord,PlutÙt d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,Oui
31/01/2020 12:52,Homme,1775940845738490,,,2017,Formation initiale (hors apprentissage),MÈcanique et Interactions (MI),"En volontariat (VIE, VIA, Volontariat civil..)",,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poursuite d'Ètudes (hors thËse),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/01/2020 13:01,Homme,1794681451788990,Oui,,2017,Formation initiale (hors apprentissage),MÈcanique et Interactions (MI),Sans activitÈ volontairement,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
31/01/2020 14:37,Homme,1788692359007600,Oui,,2019,Formation initiale (hors apprentissage),MicroÈlectronique Et Automatique (MEA),En activitÈ professionnelle,,,,Oui,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Occitanie,,Non,,5.0,AUSY,5 000 salariÈ(e)s ou plus,Oui,Ausy,"MÈthodes, contrÙle de production, maintenance",,Oui,"Industrie automobile, aÈronautique, navale, ferroviaire",,,C|C++|Scripts Python,,,32000.0,Non,32000.0,NON,NON,NON,NON,Oui,Quotidiennement,Rarement (quelques fois par mois),De 1 ‡ moins de 2 mois,DÈmarchÈ(e) par un 'chasseur de tÍtes',Le contenu de la mission / poste proposÈ,oui,oui,3.0,4.0,4.0,3.0,3.0,4.0,Oui,"Autres missions
 …volution de carriËre ",PlutÙt d'accord,PlutÙt d'accord,activitÈ professionnelle,,,,,,,,,,,De 1 ‡ moins de 2 mois,SalariÈ(e) du secteur privÈ (y compris structure associative),CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,"DÈmission, vous aviez une autre proposition de contrat",IngÈnieur Informatique industrielle et Èlectronique ,En France,Occitanie,,Alten,6 rue AmpËre ,31670,Labege,5 000 salariÈ(e)s ou plus,Oui,Alten,"Industrie automobile, aÈronautique, navale, ferroviaire",4.0,Oui,Non,DÈmarchÈ(e) par un 'chasseur de tÍtes',L'adÈquation avec un projet professionnel ,30900.0,Non,30900.0,3.0,2.0,4.0,,,Monter en compÈtences ,Oui
31/01/2020 15:04,Homme,1775419208131070,Oui,,2018,Formation initiale (hors apprentissage),MicroÈlectronique Et Automatique (MEA),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Auvergne-RhÙne-Alpes,,Non,,18.0,Thales AVS,5 000 salariÈ(e)s ou plus,Oui,Thales,"Recherche-dÈveloppement, Ètudes scientifiques et techniques (autre qu'informatique)",IngÈnieur logiciel embarquÈ critique ,Oui,"Industrie automobile, aÈronautique, navale, ferroviaire",,,"C|C++|Java|Assembleur|Ada, ruby, python",,,38000.0,Oui,42000.0,NON,NON,NON,NON,Non,Quotidiennement,TrËs rarement,,stage de fin d'Ètudes,L'adÈquation avec un projet professionnel ,oui,oui,4.0,5.0,5.0,5.0,3.0,3.0,Non,,PlutÙt d'accord,Pas du tout d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
31/01/2020 15:15,Homme,1783429206115370,Oui,,2019,Formation initiale (hors apprentissage),MÈcanique et Interactions (MI),En crÈation d'entreprise /reprise d'entreprise,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,Chef d'entreprise.,Oui
31/01/2020 15:22,Homme,1788692303756160,Oui,,2018,Formation initiale (hors apprentissage),MÈcanique et Interactions (MI),En thËse,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,"Je ne sais pas, soit continuer dans la recherche publique soit partir dans le privÈ.",Oui
31/01/2020 15:47,Homme,1782336127638740,Oui,,2017,Formation initiale (hors apprentissage),MicroÈlectronique Et Automatique (MEA),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Occitanie,,Non,,30.0,viveris technologies,250 ‡  4 999 salariÈ(e)s ,Oui,viveris,Etudes et dÈveloppement en systËmes d'information ,dev,Oui,"SociÈtÈs de conseil ou d'ingÈnieurie, bureaux d'Ètudes indÈpendants",,,C|C++|Java,,,34000.0,Non,34000.0,NON,NON,NON,NON,Non,Quotidiennement,Quotidiennement,Emploi trouvÈ avant l'obtention de votre diplÙme,stage de fin d'Ètudes,L'adÈquation avec un projet professionnel ,oui,oui,4.0,5.0,4.0,2.0,3.0,,Non,,Tout ‡ fait d'accord,Pas du tout d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,Oui
31/01/2020 15:52,Femme,1794779522608880,Oui,,2018,Formation initiale (hors apprentissage),MatÈriaux (MAT),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Occitanie,,Non,,15.0,Timac Agro,5 000 salariÈ(e)s ou plus,Oui,Roullier,Production - Exploitation ,IngÈnieur industrialisation,Oui,Industrie agroalimentaire ,Divers,Production d'engrais,,,,,Oui,,OUI,OUI,OUI,OUI,Non,Quotidiennement,Jamais,,Site Internet spÈcialisÈ dans l'emploi (dont APEC),Le lieu gÈographique ,oui,non,5.0,4.0,5.0,5.0,5.0,5.0,Non,,Tout ‡ fait d'accord,PlutÙt d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
31/01/2020 16:20,Homme,1783164948056770,Oui,,2017,Formation initiale (hors apprentissage),MicroÈlectronique Et Automatique (MEA),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Œle-de-France,,Non,,24.0,,De 20 ‡ 49 salariÈ(e)s ,,,Informatique industrielle et technique ,,Oui,Transports (Services),,,C,,,42000.0,Oui,42000.0,NON,NON,NON,NON,Non,Quotidiennement,Rarement (quelques fois par mois),,Site Internet spÈcialisÈ dans l'emploi (dont APEC),L'adÈquation avec un projet professionnel ,oui,oui,,5.0,5.0,4.0,4.0,3.0,Non,,PlutÙt d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,Oui
