"identifiant","remuneration_annuelle_brute","sexe","date_diplome","filiere","nationalite_francaise","nationalite","prime","remuneration_prime","remuneration_annuelle_brute_hors_prime_premier_emploi","prime_premier_emploi","remuneration_annuelle_brute_avec_prime_premier_emploi","nationalite_grouped"
NA,32000,"Femme",2017,"MAT","Oui","1","Non",32000,NA,"",NA,"1"
NA,34200,"Femme",2017,"STE","Oui","1","Oui",34200,24000,"Oui",24000,"1"
NA,34000,"Femme",2016,"GBA","Oui","1","Oui",40000,NA,"",NA,"1"
NA,30400,"Femme",2016,"IG","Oui","1","Oui",33800,NA,"",NA,"1"
NA,28800,"Homme",2017,"MSI-app","","1","Oui",32300,NA,"",NA,"1"
NA,44000,"Homme",2016,"MAT","Oui","1","Non",44000,33000,"Non",33000,"1"
NA,39000,"Homme",2016,"MSI-app","Oui","1","Oui",60000,NA,"",NA,"1"
NA,27600,"Homme",2017,"EGC-app","Oui","1","Oui",30000,NA,"",NA,"1"
NA,38000,"Homme",2017,"SE-app","Oui","1","Non",38000,31000,"Non",31000,"1"
NA,31437,"Homme",2017,"MAT","Oui","1","Oui",33450,NA,"",NA,"1"
NA,26000,"Homme",2017,"STE","Oui","1","Oui",28200,NA,"",NA,"1"
NA,28800,"Femme",2018,"MAT","Oui","1","Oui",31000,NA,"",NA,"1"
NA,26400,"Homme",2018,"GBA","Oui","1","Oui",28600,NA,"",NA,"1"
NA,41200,"Homme",2016,"EGC-app","Oui","1","Oui",44950,NA,"",NA,"1"
NA,34000,"Homme",2018,"MEA","Oui","1","Oui",37000,NA,"",NA,"1"
NA,37080,"Femme",2017,"SE-app","Oui","1","Oui",42000,NA,"",NA,"1"
NA,31500,"Homme",2016,"EGC-app","Oui","1","Oui",32500,NA,"",NA,"1"
NA,26000,"Homme",2018,"EGC-app","Oui","1","Oui",31300,NA,"",NA,"1"
NA,30000,"Femme",2016,"EGC-app","Oui","1","Oui",33000,NA,"",NA,"1"
NA,36600,"Homme",2016,"EGC-app","Oui","1","Oui",40500,NA,"",NA,"1"
NA,31800,"Femme",2016,"SE-app","Oui","1","Non",31800,NA,"",NA,"1"
NA,32000,"Femme",2017,"MI","Oui","1","Non",32000,NA,"",NA,"1"
NA,32000,"Homme",2016,"MI","Oui","1","Non",32000,32500,"Non",32500,"1"
NA,34000,"Homme",2016,"MI","Oui","1","Oui",40000,NA,"",NA,"1"
NA,42000,"Homme",2017,"MI","Oui","1","Non",42000,36000,"Non",36000,"1"
NA,36000,"Homme",2018,"SE-app","Oui","1","Oui",40000,NA,"",NA,"1"
NA,30923,"Homme",2016,"MI","Oui","1","Oui",36000,NA,"",NA,"1"
NA,16200,"Homme",2016,"MI","Oui","1","Non",16200,32000,"Oui",40000,"1"
NA,36000,"Femme",2017,"MI","Oui","1","Oui",39000,35750,"Oui",45000,"1"
NA,24600,"Homme",2018,"MI","Oui","1","Non",24600,NA,"",NA,"1"
NA,37200,"Homme",2016,"EGC-app","Oui","1","Oui",39000,NA,"",NA,"1"
NA,33500,"Homme",2017,"MI","Oui","1","Oui",36000,NA,"",NA,"1"
NA,29550,"Femme",2018,"MI","Non","25","Oui",32000,29000,"Oui",31000,"25"
NA,36000,"Homme",2017,"SE-app","Oui","1","Non",36000,NA,"",NA,"1"
NA,35000,"Homme",2018,"MI","Oui","1","Non",35000,NA,"",NA,"1"
NA,34500,"Homme",2016,"MI","Oui","1","Oui",36500,29000,"Non",29000,"1"
NA,29800,"Homme",2017,"MI","Oui","1","Non",29800,NA,"",NA,"1"
NA,15939,"Femme",2016,"EGC-app","Oui","1","Oui",19839,NA,"",NA,"1"
NA,32300,"Homme",2018,"EGC-app","Oui","1","Oui",35600,NA,"",NA,"1"
NA,30000,"Homme",2018,"MI","Oui","1","Oui",33000,33000,"Oui",33000,"1"
NA,31000,"Homme",2018,"MI","Oui","1","Non",31000,NA,"",NA,"1"
NA,36000,"Homme",2017,"EGC-app","Oui","1","Non",36000,NA,"",NA,"1"
NA,35000,"Femme",2017,"GBA","Oui","1","Oui",38000,25000,"Non",25000,"1"
NA,40000,"Homme",2017,"MAT","Oui","1","Oui",45000,NA,"",NA,"1"
NA,29700,"Homme",2018,"MI","Oui","1","Oui",29997,NA,"",NA,"1"
NA,35720,"Homme",2016,"SE-app","Oui","1","Oui",38000,NA,"",NA,"1"
NA,32000,"Femme",2016,"STE","Oui","1","Oui",34000,30000,"Non",30000,"1"
NA,26400,"Femme",2018,"STE","Oui","1","Oui",26400,NA,"Non",NA,"1"
NA,32000,"Homme",2018,"STE","Oui","1","Non",32000,32000,"Non",32000,"1"
NA,26800,"Femme",2016,"STE","Oui","1","Non",26800,NA,"",NA,"1"
NA,29900,"Homme",2016,"STE","Oui","1","Non",29900,NA,"",NA,"1"
NA,28615,"Femme",2017,"STE","Oui","1","Oui",31000,NA,"",NA,"1"
NA,30000,"Femme",2017,"STE","Oui","1","Oui",32000,NA,"",NA,"1"
NA,24780,"Homme",2018,"STE","Oui","1","Oui",28000,NA,"",NA,"1"
NA,19284,"Homme",2017,"STE","Oui","1","Oui",23148,21600,"Non",21600,"1"
NA,30000,"Homme",2017,"STE","Oui","1","Oui",30000,27000,"Oui",27000,"1"
NA,28392,"Femme",2018,"GBA","Oui","1","Oui",32000,NA,"",NA,"1"
NA,32000,"Homme",2018,"GBA","Oui","1","Oui",36000,36000,"Oui",45000,"1"
NA,33000,"Homme",2016,"GBA","Oui","1","Oui",38850,NA,"",NA,"1"
NA,30000,"Femme",2017,"GBA","Non","Autre","Oui",30000,NA,"",NA,"Autre"
NA,35000,"Femme",2017,"GBA","Oui","1","Oui",36000,NA,"",NA,"1"
NA,28000,"Homme",2017,"GBA","Oui","1","Oui",30000,22000,"Non",22000,"1"
NA,28000,"Homme",2017,"GBA","Oui","1","Oui",30000,25000,"Oui",29000,"1"
NA,32500,"Femme",2017,"GBA","Oui","1","Oui",36500,NA,"",NA,"1"
NA,32000,"Homme",2018,"STE","Oui","1","Oui",32000,NA,"",NA,"1"
NA,25610,"Femme",2016,"GBA","Oui","1","Oui",27750,NA,"Oui",NA,"1"
NA,28500,"Femme",2018,"GBA","Oui","1","Non",28500,NA,"",NA,"1"
NA,34000,"Femme",2016,"STE","Non","Autre","Non",34000,NA,"",NA,"Autre"
NA,31200,"Femme",2017,"EGC-app","Oui","1","Oui",33800,NA,"",NA,"1"
NA,35000,"Homme",2017,"SE-app","Oui","1","Non",35000,NA,"",NA,"1"
NA,37000,"Femme",2016,"STE","Non","Autre","Oui",40000,NA,"",NA,"Autre"
NA,32000,"Femme",2018,"GBA","Oui","1","Non",32000,NA,"",NA,"1"
NA,28240,"Homme",2017,"STE","Oui","1","Non",28240,NA,"Non",NA,"1"
NA,52000,"Homme",2017,"MI","Oui","1","Oui",55000,NA,"",NA,"1"
NA,38000,"Homme",2018,"MI","Oui","1","Oui",40000,NA,"",NA,"1"
NA,36000,"Homme",2018,"MI","Oui","1","Oui",40000,NA,"",NA,"1"
NA,36000,"Femme",2016,"IG","Non","35","Oui",40000,31500,"Oui",33000,"35"
NA,30000,"Homme",2016,"STE","Oui","1","Oui",31800,NA,"",NA,"1"
NA,33500,"Homme",2018,"MI","Oui","1","Oui",35000,NA,"",NA,"1"
NA,27000,"Homme",2017,"STE","Oui","1","Oui",29500,NA,"",NA,"1"
NA,28000,"Homme",2017,"STE","Oui","1","Non",28000,NA,"",NA,"1"
NA,27600,"Femme",2018,"GBA","Oui","1","Non",27600,NA,"",NA,"1"
NA,24600,"Femme",2017,"STE","Oui","1","Non",24600,NA,"",NA,"1"
NA,29000,"Homme",2016,"EGC-app","Oui","1","Oui",32000,NA,"",NA,"1"
NA,24000,"Femme",2017,"GBA","Oui","1","Non",24000,NA,"",NA,"1"
NA,18000,"Homme",2018,"STE","Oui","1","Non",18000,NA,"",NA,"1"
NA,12000,"Homme",2016,"MI","Oui","1","Non",12000,34500,"Oui",38000,"1"
NA,24612,"Femme",2017,"STE","Oui","1","Non",24612,NA,"",NA,"1"
NA,33500,"Femme",2017,"GBA","Oui","1","Non",33500,NA,"",NA,"1"
NA,38000,"Homme",2017,"STE","Oui","1","Non",38000,NA,"",NA,"1"
NA,30000,"Femme",2018,"GBA","Oui","1","Oui",36000,NA,"",NA,"1"
NA,28600,"Homme",2017,"GBA","Oui","1","Oui",31000,NA,"Non",NA,"1"
NA,33500,"Femme",2016,"GBA","Oui","1","Oui",34500,NA,"",NA,"1"
NA,28000,"Homme",2016,"STE","Oui","1","Non",28000,NA,"",NA,"1"
NA,28000,"Homme",2018,"STE","Oui","1","Non",28000,NA,"",NA,"1"
NA,21600,"Homme",2017,"GBA","Oui","1","Non",21600,NA,"",NA,"1"
NA,30000,"Femme",2017,"STE","Oui","1","Oui",40800,18255,"Non",18255,"1"
NA,32000,"Femme",2017,"GBA","Oui","1","Non",32000,NA,"",NA,"1"
NA,35520,"Homme",2016,"IG","Oui","1","Oui",43600,NA,"",NA,"1"
NA,31000,"Homme",2016,"SE-app","Oui","1","Oui",32000,NA,"",NA,"1"
NA,33000,"Homme",2017,"EGC-app","Oui","1","Oui",33000,NA,"",NA,"1"
NA,28150,"Femme",2016,"EGC-app","Oui","1","Oui",30500,NA,"",NA,"1"
NA,26000,"Homme",2018,"EGC-app","Oui","1","Non",26000,NA,"",NA,"1"
NA,30000,"Homme",2017,"EGC-app","Oui","1","Non",30000,25000,"Non",25000,"1"
NA,36000,"Homme",2016,"EGC-app","Oui","1","Oui",42000,NA,"",NA,"1"
NA,24600,"Femme",2016,"STE","Oui","1","Non",24600,28000,"Non",28000,"1"
NA,28000,"Femme",2016,"EGC-app","Oui","1","Oui",28000,NA,"",NA,"1"
NA,34560,"Femme",2017,"EGC-app","Oui","1","Oui",40300,NA,"",NA,"1"
NA,27000,"Homme",2018,"GBA","Oui","1","Oui",30000,NA,"",NA,"1"
NA,31000,"Homme",2018,"MEA","Oui","1","Non",31000,NA,"",NA,"1"
NA,33500,"Homme",2017,"MI","Oui","1","Non",33500,NA,"",NA,"1"
NA,29640,"Femme",2017,"MAT","Oui","1","Oui",29640,NA,"",NA,"1"
NA,33600,"Femme",2017,"MAT","Oui","1","Oui",36400,NA,"",NA,"1"
NA,30000,"Homme",2018,"MAT","Oui","1","Oui",33000,NA,"",NA,"1"
NA,38000,"Femme",2017,"MI","Non","25","Non",38000,NA,"",NA,"25"
NA,34000,"Femme",2016,"MAT","Oui","1","Oui",35400,32000,"Non",32000,"1"
NA,31000,"Homme",2017,"MAT","Oui","1","Oui",33000,NA,"",NA,"1"
NA,31200,"Femme",2018,"MAT","Oui","1","Oui",34300,NA,"",NA,"1"
NA,38000,"Homme",2018,"MAT","Oui","1","Non",38000,NA,"",NA,"1"
NA,33780,"Homme",2016,"MAT","Oui","1","Non",33780,NA,"",NA,"1"
NA,33980,"Homme",2016,"MAT","Oui","1","Oui",36800,NA,"",NA,"1"
NA,32824,"Homme",2017,"MI","Oui","1","Non",32854,NA,"",NA,"1"
NA,35000,"Homme",2017,"MAT","Oui","1","Oui",40000,30000,"Oui",33000,"1"
NA,37400,"Homme",2016,"MI","Oui","1","Non",37400,NA,"",NA,"1"
NA,36000,"Homme",2016,"MAT","Oui","1","Oui",42700,NA,"",NA,"1"
NA,32308,"Homme",2018,"MSI-app","Oui","1","Oui",35000,NA,"",NA,"1"
NA,32500,"Homme",2018,"MSI-app","Oui","1","Oui",32500,NA,"",NA,"1"
NA,36000,"Homme",2018,"MSI-app","Oui","1","Oui",40000,43000,"Oui",46000,"1"
NA,32000,"Homme",2018,"MSI-app","Oui","1","Oui",33000,NA,"",NA,"1"
NA,32000,"Homme",2017,"MAT","Oui","1","Oui",33000,NA,"",NA,"1"
NA,33600,"Homme",2018,"MSI-app","Oui","1","Non",33600,NA,"",NA,"1"
NA,39000,"Homme",2017,"MSI-app","Oui","1","Non",39000,NA,"",NA,"1"
NA,28000,"Homme",2017,"MSI-app","Oui","1","Oui",50000,NA,"",NA,"1"
NA,35000,"Femme",2018,"GBA","Oui","1","Oui",35000,NA,"Non",NA,"1"
NA,35000,"Homme",2016,"MSI-app","Oui","1","Oui",40000,32000,"Oui",33000,"1"
NA,29000,"Homme",2016,"MAT","Oui","1","Non",29000,29000,"Non",29000,"1"
NA,30000,"Femme",2018,"GBA","Oui","1","Non",30000,NA,"",NA,"1"
NA,34000,"Femme",2016,"GBA","Oui","1","Oui",34000,NA,"",NA,"1"
NA,28680,"Homme",2018,"MI","Oui","1","Non",28680,NA,"",NA,"1"
NA,36000,"Homme",2017,"MSI-app","Oui","1","Oui",40000,NA,"",NA,"1"
NA,35000,"Homme",2017,"MAT","Oui","1","Oui",47000,NA,"",NA,"1"
NA,28000,"Homme",2018,"MAT","Oui","1","Oui",28500,NA,"",NA,"1"
NA,34000,"Femme",2018,"GBA","Oui","1","Oui",36000,NA,"",NA,"1"
NA,39000,"Homme",2016,"MSI-app","Oui","1","Oui",45000,NA,"",NA,"1"
NA,33500,"Homme",2018,"SE-app","Oui","1","Oui",35000,NA,"",NA,"1"
NA,30000,"Homme",2016,"MSI-app","Oui","1","Oui",30000,NA,"",NA,"1"
NA,36000,"Homme",2017,"MSI-app","Oui","1","Oui",39000,NA,"",NA,"1"
NA,36000,"Homme",2018,"MSI-app","Oui","1","Oui",42000,NA,"",NA,"1"
NA,32000,"Homme",2018,"MSI-app","Oui","1","Non",32000,NA,"",NA,"1"
NA,37500,"Homme",2016,"MSI-app","Oui","1","Oui",40600,NA,"",NA,"1"
NA,30000,"Homme",2016,"IG","Oui","1","Oui",108000,NA,"",NA,"1"
NA,30400,"Femme",2017,"IG","Oui","1","Oui",35000,NA,"",NA,"1"
NA,29493,"Homme",2017,"IG","Oui","1","Oui",32500,NA,"",NA,"1"
NA,24636,"Homme",2018,"IG","Oui","1","Oui",24636,NA,"",NA,"1"
NA,34000,"Homme",2018,"IG","Oui","1","Non",34000,NA,"",NA,"1"
NA,36000,"Homme",2016,"IG","Oui","1","Non",36000,33700,"Non",33700,"1"
NA,27440,"Homme",2018,"IG","Oui","1","Oui",30000,NA,"",NA,"1"
NA,45000,"Homme",2016,"IG","Oui","1","Oui",56000,NA,"",NA,"1"
NA,32000,"Homme",2017,"IG","Non","25","Oui",36000,NA,"",NA,"25"
NA,36536,"Homme",2016,"MSI-app","Oui","1","Oui",40000,NA,"",NA,"1"
NA,28000,"Homme",2018,"IG","Oui","1","Oui",29000,NA,"",NA,"1"
NA,36000,"Femme",2016,"IG","Oui","1","Oui",40320,NA,"",NA,"1"
NA,32000,"Homme",2018,"IG","Oui","1","Non",32000,NA,"",NA,"1"
NA,40000,"Homme",2017,"IG","Oui","1","Non",40000,34000,"Non",34000,"1"
NA,64000,"Homme",2016,"MSI-app","Oui","1","Oui",70000,NA,"",NA,"1"
NA,41000,"Homme",2016,"MSI-app","Oui","1","Non",41000,32500,"Non",32500,"1"
NA,36000,"Homme",2016,"MSI-app","Oui","1","Non",36000,NA,"",NA,"1"
NA,36000,"Homme",2016,"MAT","Oui","1","Oui",37000,NA,"",NA,"1"
NA,29500,"Homme",2017,"MEA","Oui","1","Non",29500,NA,"",NA,"1"
NA,31000,"Homme",2018,"MEA","Oui","1","Oui",31000,NA,"",NA,"1"
NA,37200,"Homme",2018,"MEA","Non","35","Oui",42000,NA,"",NA,"35"
NA,31560,"Homme",2018,"MEA","Oui","1","Oui",35000,NA,"",NA,"1"
NA,30000,"Homme",2017,"MEA","Non","8","Non",30000,NA,"",NA,"8"
NA,30000,"Homme",2017,"MEA","Oui","1","Oui",33000,NA,"",NA,"1"
NA,31000,"Homme",2016,"MEA","Oui","1","Non",31000,26000,"Oui",27500,"1"
NA,38000,"Homme",2018,"IG","Oui","1","Non",38000,NA,"",NA,"1"
NA,29280,"Femme",2016,"GBA","Oui","1","Oui",31720,NA,"",NA,"1"
NA,57915,"Homme",2016,"MEA","Oui","1","Oui",63180,NA,"",NA,"1"
NA,36000,"Femme",2018,"MEA","Oui","1","Oui",40000,NA,"",NA,"1"
NA,28000,"Homme",2018,"MEA","Oui","1","Non",28000,NA,"",NA,"1"
NA,34500,"Homme",2017,"MEA","Oui","1","Non",34500,NA,"",NA,"1"
NA,35000,"Homme",2017,"MEA","Oui","1","Oui",35000,NA,"",NA,"1"
NA,30000,"Homme",2018,"MAT","Oui","1","Non",30000,NA,"",NA,"1"
NA,31000,"Femme",2016,"MEA","Oui","1","Non",31000,NA,"",NA,"1"
NA,30120,"Homme",2017,"IG","Oui","1","Oui",33600,NA,"",NA,"1"
NA,36500,"Homme",2017,"MAT","Oui","1","Oui",36500,20000,"Non",20000,"1"
NA,33000,"Homme",2016,"EGC-app","Oui","1","Oui",35750,NA,"",NA,"1"
NA,33000,"Homme",2017,"MEA","Oui","1","Oui",36000,32000,"Non",32000,"1"
NA,32000,"Homme",2016,"MEA","Oui","1","Oui",32000,NA,"",NA,"1"
NA,26400,"Homme",2018,"EGC-app","Oui","1","Non",26400,NA,"",NA,"1"
NA,31200,"Femme",2016,"MAT","Oui","1","Oui",39000,NA,"",NA,"1"
NA,33000,"Homme",2018,"MEA","Oui","1","Oui",35000,NA,"",NA,"1"
NA,35500,"Homme",2016,"IG","Oui","1","Oui",39000,30500,"Oui",32000,"1"
NA,29000,"Homme",2017,"IG","Oui","1","Oui",32000,30000,"Non",30000,"1"
NA,38000,"Homme",2016,"MEA","Oui","1","Non",38000,NA,"",NA,"1"
NA,21000,"Homme",2016,"MAT","Oui","1","Non",21000,31000,"Non",31000,"1"
NA,32000,"Homme",2016,"MAT","Oui","1","Oui",32000,28500,"Non",28500,"1"
NA,33600,"Homme",2018,"MAT","Oui","1","Non",33600,NA,"Oui",NA,"1"
NA,36000,"Femme",2018,"MEA","Non","35","Non",36000,NA,"",NA,"35"
NA,34000,"Homme",2016,"MAT","Oui","1","Non",34000,29450,"Non",29450,"1"
NA,30000,"Femme",2016,"MAT","Oui","1","Oui",32000,NA,"",NA,"1"
NA,28200,"Homme",2017,"MI","Oui","1","Non",28200,28000,"Non",28000,"1"
NA,31163,"Homme",2016,"IG","Oui","1","Oui",32584,NA,"",NA,"1"
NA,32760,"Femme",2018,"GBA","Oui","1","Oui",32760,NA,"",NA,"1"
NA,33600,"Homme",2016,"MAT","Oui","1","Non",33600,NA,"",NA,"1"
NA,32000,"Homme",2017,"MAT","Oui","1","Oui",35000,NA,"",NA,"1"
NA,50000,"Homme",2017,"SE-app","Oui","1","Oui",60000,NA,"",NA,"1"
NA,55000,"Homme",2016,"IG","Oui","1","Oui",80000,NA,"",NA,"1"
NA,34000,"Femme",2016,"GBA","Oui","1","Non",34000,24000,"Non",24000,"1"
NA,31200,"Femme",2018,"GBA","Oui","1","Oui",33800,26400,"Oui",28600,"1"
NA,40000,"Femme",2017,"GBA","Oui","1","Oui",40000,NA,"",NA,"1"
NA,34000,"Femme",2018,"GBA","Oui","1","Non",34000,NA,"",NA,"1"
NA,33000,"Femme",2018,"MAT","Oui","1","Non",33000,NA,"",NA,"1"
NA,28600,"Femme",2016,"GBA","Oui","1","Non",28600,NA,"",NA,"1"
NA,26400,"Homme",2018,"MEA","Oui","1","Oui",30000,NA,"",NA,"1"
NA,32000,"Homme",2018,"MAT","Oui","1","Oui",32000,NA,"",NA,"1"
NA,42000,"Homme",2017,"IG","Non","1","Non",42000,NA,"",NA,"1"
NA,15000,"Homme",2016,"MEA","Oui","1","Non",15000,NA,"",NA,"1"
NA,35000,"Homme",2016,"EGC-app","Oui","1","Non",35000,NA,"",NA,"1"
NA,33000,"Homme",2018,"SE-app","Oui","1","Oui",35000,NA,"",NA,"1"
NA,30600,"Femme",2018,"SE-app","Oui","1","Oui",34400,NA,"",NA,"1"
NA,23500,"Homme",2016,"GBA","Oui","1","Oui",25500,22000,"Non",22000,"1"
NA,32400,"Homme",2016,"MI","Oui","1","Oui",39000,NA,"",NA,"1"
NA,30000,"Femme",2018,"IG","Oui","1","Non",30000,NA,"",NA,"1"
NA,34490,"Femme",2018,"STE","Oui","1","Non",34490,NA,"",NA,"1"
NA,28000,"Femme",2017,"STE","Oui","1","Oui",30000,NA,"",NA,"1"
NA,39000,"Homme",2016,"MEA","Oui","1","Oui",52000,NA,"",NA,"1"
NA,32000,"Homme",2018,"SE-app","Oui","1","Oui",32000,NA,"",NA,"1"
NA,33000,"Homme",2018,"IG","Oui","1","Non",33000,NA,"",NA,"1"
NA,37000,"Homme",2017,"MEA","Non","14","Oui",39000,NA,"",NA,"14"
NA,36000,"Homme",2018,"MEA","Oui","1","Non",36000,NA,"",NA,"1"
NA,31500,"Homme",2017,"MEA","Non","1","Oui",32000,NA,"",NA,"1"
NA,35800,"Homme",2016,"MAT","Oui","1","Oui",40000,NA,"",NA,"1"
NA,35400,"Femme",2017,"IG","Oui","1","Oui",35750,NA,"",NA,"1"
NA,30000,"Homme",2017,"MEA","Non","1","Oui",34000,NA,"",NA,"1"
NA,37500,"Homme",2016,"MAT","Oui","1","Oui",37500,NA,"",NA,"1"
NA,26400,"Femme",2017,"STE","Oui","1","Non",26400,NA,"",NA,"1"
NA,32000,"Homme",2017,"MEA","Non","25","Non",32000,NA,"",NA,"25"
NA,36000,"Homme",2016,"MEA","Oui","1","Non",36000,NA,"",NA,"1"
NA,42000,"Homme",2016,"IG","Oui","1","Oui",47000,NA,"",NA,"1"
NA,35000,"Homme",2017,"SE-app","Oui","1","Non",35000,NA,"",NA,"1"
NA,32500,"Homme",2018,"MSI-app","Oui","1","Oui",32500,NA,"",NA,"1"
NA,39000,"Homme",2017,"MSI-app","Oui","1","Oui",44000,NA,"",NA,"1"
NA,33000,"Homme",2017,"MSI-app","Oui","1","Oui",38000,NA,"",NA,"1"
NA,34500,"Homme",2017,"MSI-app","Oui","1","Oui",37400,NA,"",NA,"1"
NA,34800,"Homme",2018,"MSI-app","Oui","1","Oui",38000,NA,"",NA,"1"
NA,34000,"Femme",2016,"GBA","Oui","1","Oui",35000,NA,"",NA,"1"
NA,31000,"Homme",2018,"GBA","Oui","1","Oui",49000,NA,"",NA,"1"
NA,37000,"Homme",2017,"GBA","Oui","1","Oui",41000,25000,"Oui",36000,"1"
NA,28000,"Femme",2016,"GBA","Oui","1","Oui",33000,22000,"Non",22000,"1"
NA,36000,"Femme",2017,"GBA","Non","35","Oui",38000,NA,"",NA,"35"
NA,50000,"Homme",2018,"MSI-app","Oui","1","Oui",70000,NA,"",NA,"1"
NA,36000,"Femme",2017,"GBA","Oui","1","Oui",44000,34500,"Oui",40000,"1"
NA,31000,"Homme",2017,"MEA","Oui","1","Non",31000,NA,"",NA,"1"
NA,40000,"Homme",2016,"MEA","Oui","1","Non",40000,NA,"",NA,"1"
NA,24000,"Homme",2016,"GBA","Non","35","Oui",26000,NA,"",NA,"35"
NA,33000,"Femme",2018,"MAT","Oui","1","Oui",35000,NA,"",NA,"1"
NA,31000,"Femme",2016,"MAT","Oui","1","Non",31000,31000,"Oui",35000,"1"
NA,36000,"Homme",2016,"MAT","Oui","1","Non",36000,29000,"Non",29000,"1"
NA,35100,"Homme",2016,"MAT","Oui","1","Oui",39500,NA,"",NA,"1"
NA,35000,"Femme",2016,"GBA","Oui","1","Oui",39000,21600,"Non",21600,"1"
NA,40000,"Femme",2017,"GBA","Oui","1","Non",40000,NA,"",NA,"1"
NA,44000,"Femme",2018,"MEA","Non","35","Oui",44000,NA,"",NA,"35"
NA,30950,"Homme",2016,"MEA","Oui","1","Non",30950,32000,"Non",32000,"1"
NA,35000,"Homme",2016,"MEA","Oui","1","Oui",37000,NA,"",NA,"1"
NA,28200,"Homme",2018,"MAT","Oui","1","Oui",30000,NA,"",NA,"1"
NA,37000,"Homme",2017,"MSI-app","Oui","1","Oui",37000,NA,"",NA,"1"
NA,45000,"Homme",2016,"MEA","Oui","1","Non",45000,NA,"",NA,"1"
NA,33600,"Homme",2017,"GBA","Non","25","Oui",54320,NA,"",NA,"25"
NA,27500,"Femme",2017,"IG","Non","14","Non",27500,NA,"",NA,"14"
NA,33000,"Homme",2017,"MAT","Oui","1","Non",33000,NA,"",NA,"1"
NA,31400,"Homme",2017,"GBA","Oui","1","Non",31400,NA,"",NA,"1"
NA,30000,"Homme",2017,"IG","Oui","1","Oui",36000,30000,"Oui",33000,"1"
NA,29000,"Femme",2017,"STE","Oui","1","Non",29000,NA,"",NA,"1"
NA,34500,"Homme",2017,"MSI-app","Oui","1","Oui",34500,NA,"",NA,"1"
NA,37000,"Homme",2016,"STE","Oui","1","Non",37000,27240,"Non",27240,"1"
NA,30000,"Homme",2018,"IG","Oui","1","Oui",32000,NA,"",NA,"1"
NA,32500,"Homme",2018,"IG","Oui","1","Oui",33000,NA,"",NA,"1"
NA,39000,"Homme",2018,"IG","Oui","1","Non",39000,NA,"",NA,"1"
NA,30000,"Homme",2017,"IG","Oui","1","Oui",32000,NA,"",NA,"1"
NA,36400,"Homme",2016,"IG","Oui","1","Non",36400,NA,"",NA,"1"
NA,42000,"Femme",2016,"IG","Oui","1","Oui",45000,NA,"",NA,"1"
NA,33000,"Femme",2016,"GBA","Oui","1","Oui",40000,NA,"",NA,"1"
NA,37000,"Femme",2016,"IG","Oui","1","Oui",37800,NA,"",NA,"1"
NA,29800,"Femme",2017,"IG","Oui","1","Non",29800,NA,"",NA,"1"
NA,34000,"Femme",2017,"IG","Oui","1","Oui",40000,NA,"",NA,"1"
NA,28200,"Homme",2018,"IG","Oui","1","Oui",30550,NA,"",NA,"1"
NA,24000,"Homme",2018,"GBA","Non","Autre","Oui",26000,NA,"",NA,"Autre"
NA,40000,"Homme",2016,"IG","Oui","1","Non",40000,NA,"",NA,"1"
NA,36000,"Femme",2016,"GBA","Oui","1","Oui",40000,29000,"Non",29000,"1"
NA,56000,"Homme",2018,"IG","Oui","1","Non",56000,NA,"",NA,"1"
NA,33000,"Homme",2016,"MEA","","1","Oui",35500,NA,"",NA,"1"
NA,34200,"Femme",2017,"MI","Oui","1","Oui",35000,NA,"",NA,"1"
NA,31560,"Homme",2016,"IG","Oui","1","Oui",35500,NA,"",NA,"1"
NA,35400,"Homme",2018,"MEA","Oui","1","Non",35400,NA,"",NA,"1"
NA,35000,"Homme",2016,"MEA","","1","Non",35000,NA,"",NA,"1"
NA,36600,"Homme",2017,"IG","Non","25","Oui",37600,30000,"Non",30000,"25"
NA,48000,"Homme",2016,"IG","Oui","1","Oui",49000,NA,"",NA,"1"
NA,60000,"Homme",2016,"IG","Oui","1","Oui",77000,NA,"",NA,"1"
NA,34700,"Homme",2017,"IG","Oui","1","Non",34700,NA,"",NA,"1"
NA,43000,"Homme",2017,"IG","Oui","1","Oui",45000,43000,"Oui",45000,"1"
NA,33000,"Femme",2016,"MAT","Oui","1","Oui",37000,NA,"",NA,"1"
NA,39000,"Femme",2016,"MAT","Oui","1","Non",39000,NA,"",NA,"1"
NA,14000,"Homme",2018,"MEA","Non","8","Oui",16000,NA,"",NA,"8"
NA,36000,"Femme",2016,"GBA","Oui","1","Oui",36000,26000,"Non",26000,"1"
NA,29160,"Homme",2017,"IG","Oui","1","Oui",32000,NA,"",NA,"1"
NA,35380,"Femme",2016,"GBA","Oui","1","Oui",35380,NA,"",NA,"1"
NA,40000,"Homme",2017,"GBA","Oui","1","Non",40000,33000,"",33000,"1"
NA,36000,"Femme",2018,"GBA","Oui","1","Non",36000,12000,"Non",12000,"1"
NA,28284,"Homme",2016,"STE","Oui","1","Oui",29934,NA,"",NA,"1"
NA,23700,"Femme",2016,"GBA","Oui","1","Oui",26700,NA,"",NA,"1"
NA,30000,"Homme",2018,"STE","Non","25","Oui",33000,NA,"",NA,"25"
NA,31000,"Femme",2018,"STE","Oui","1","Oui",31000,32000,"Non",32000,"1"
NA,31420,"Homme",2016,"GBA","Oui","1","Oui",40600,36900,"Non",36900,"1"
